    0.10000E-03    0.91010E+02
    0.10202E-03    0.92774E+02
    0.10408E-03    0.94573E+02
    0.10618E-03    0.96406E+02
    0.10833E-03    0.98274E+02
    0.11052E-03    0.10018E+03
    0.11275E-03    0.10212E+03
    0.11503E-03    0.10410E+03
    0.11735E-03    0.10612E+03
    0.11972E-03    0.10817E+03
    0.12214E-03    0.11027E+03
    0.12461E-03    0.11241E+03
    0.12712E-03    0.11459E+03
    0.12969E-03    0.11681E+03
    0.13231E-03    0.11907E+03
    0.13499E-03    0.12138E+03
    0.13771E-03    0.12373E+03
    0.14049E-03    0.12613E+03
    0.14333E-03    0.12857E+03
    0.14623E-03    0.13106E+03
    0.14918E-03    0.13360E+03
    0.15220E-03    0.13619E+03
    0.15527E-03    0.13883E+03
    0.15841E-03    0.14151E+03
    0.16161E-03    0.14426E+03
    0.16487E-03    0.14705E+03
    0.16820E-03    0.14990E+03
    0.17160E-03    0.15280E+03
    0.17507E-03    0.15576E+03
    0.17860E-03    0.15878E+03
    0.18221E-03    0.16185E+03
    0.18589E-03    0.16499E+03
    0.18965E-03    0.16818E+03
    0.19348E-03    0.17144E+03
    0.19739E-03    0.17475E+03
    0.20138E-03    0.17814E+03
    0.20544E-03    0.18159E+03
    0.20959E-03    0.18510E+03
    0.21383E-03    0.18868E+03
    0.21815E-03    0.19233E+03
    0.22255E-03    0.19606E+03
    0.22705E-03    0.19985E+03
    0.23164E-03    0.20372E+03
    0.23632E-03    0.20766E+03
    0.24109E-03    0.21167E+03
    0.24596E-03    0.21577E+03
    0.25093E-03    0.21994E+03
    0.25600E-03    0.22420E+03
    0.26117E-03    0.22853E+03
    0.26645E-03    0.23295E+03
    0.27183E-03    0.23745E+03
    0.27732E-03    0.24204E+03
    0.28292E-03    0.24672E+03
    0.28864E-03    0.25149E+03
    0.29447E-03    0.25635E+03
    0.30042E-03    0.26130E+03
    0.30649E-03    0.26635E+03
    0.31268E-03    0.27149E+03
    0.31899E-03    0.27673E+03
    0.32544E-03    0.28208E+03
    0.33201E-03    0.28752E+03
    0.33872E-03    0.29307E+03
    0.34556E-03    0.29872E+03
    0.35254E-03    0.30449E+03
    0.35966E-03    0.31036E+03
