    0.10000E-03    0.33358E+03
    0.10202E-03    0.34005E+03
    0.10408E-03    0.34664E+03
    0.10618E-03    0.35336E+03
    0.10833E-03    0.36020E+03
    0.11052E-03    0.36718E+03
    0.11275E-03    0.37430E+03
    0.11503E-03    0.38155E+03
    0.11735E-03    0.38895E+03
    0.11972E-03    0.39648E+03
    0.12214E-03    0.40417E+03
    0.12461E-03    0.41200E+03
    0.12712E-03    0.41998E+03
    0.12969E-03    0.42812E+03
    0.13231E-03    0.43641E+03
    0.13499E-03    0.44487E+03
    0.13771E-03    0.45349E+03
    0.14049E-03    0.46227E+03
    0.14333E-03    0.47123E+03
    0.14623E-03    0.48036E+03
    0.14918E-03    0.48966E+03
    0.15220E-03    0.49915E+03
    0.15527E-03    0.50881E+03
    0.15841E-03    0.51867E+03
    0.16161E-03    0.52871E+03
    0.16487E-03    0.53895E+03
    0.16820E-03    0.54939E+03
    0.17160E-03    0.56003E+03
    0.17507E-03    0.57087E+03
    0.17860E-03    0.58192E+03
    0.18221E-03    0.59319E+03
    0.18589E-03    0.60467E+03
    0.18965E-03    0.61638E+03
    0.19348E-03    0.62831E+03
    0.19739E-03    0.64047E+03
    0.20138E-03    0.65287E+03
    0.20544E-03    0.66550E+03
    0.20959E-03    0.67838E+03
    0.21383E-03    0.69150E+03
    0.21815E-03    0.70488E+03
    0.22255E-03    0.71852E+03
    0.22705E-03    0.73242E+03
    0.23164E-03    0.74658E+03
    0.23632E-03    0.76102E+03
    0.24109E-03    0.77574E+03
    0.24596E-03    0.79073E+03
    0.25093E-03    0.80602E+03
    0.25600E-03    0.82160E+03
    0.26117E-03    0.83748E+03
    0.26645E-03    0.85367E+03
    0.27183E-03    0.87016E+03
    0.27732E-03    0.88698E+03
    0.28292E-03    0.90411E+03
    0.28864E-03    0.92157E+03
    0.29447E-03    0.93937E+03
    0.30042E-03    0.95751E+03
    0.30649E-03    0.97599E+03
    0.31268E-03    0.99483E+03
    0.31899E-03    0.10140E+04
    0.32544E-03    0.10336E+04
    0.33201E-03    0.10535E+04
    0.33872E-03    0.10739E+04
    0.34556E-03    0.10946E+04
    0.35254E-03    0.11157E+04
    0.35966E-03    0.11372E+04
    0.36693E-03    0.11591E+04
    0.37434E-03    0.11814E+04
    0.38190E-03    0.12042E+04
    0.38962E-03    0.12274E+04
    0.39749E-03    0.12510E+04
    0.40552E-03    0.12751E+04
    0.41371E-03    0.12996E+04
    0.42207E-03    0.13246E+04
    0.43060E-03    0.13500E+04
    0.43929E-03    0.13760E+04
    0.44817E-03    0.14024E+04
    0.45722E-03    0.14294E+04
    0.46646E-03    0.14568E+04
    0.47588E-03    0.14848E+04
    0.48550E-03    0.15133E+04
    0.49530E-03    0.15423E+04
    0.50531E-03    0.15719E+04
    0.51552E-03    0.16020E+04
    0.52593E-03    0.16327E+04
    0.53656E-03    0.16640E+04
    0.54739E-03    0.16958E+04
    0.55845E-03    0.17282E+04
    0.56973E-03    0.17613E+04
    0.58124E-03    0.17949E+04
    0.59299E-03    0.18292E+04
    0.60496E-03    0.18642E+04
    0.61719E-03    0.18997E+04
    0.62965E-03    0.19360E+04
    0.64237E-03    0.19729E+04
    0.65535E-03    0.20104E+04
    0.66859E-03    0.20487E+04
    0.68210E-03    0.20877E+04
    0.69588E-03    0.21274E+04
    0.70993E-03    0.21678E+04
    0.72427E-03    0.22089E+04
    0.73891E-03    0.22509E+04
    0.75383E-03    0.22935E+04
    0.76906E-03    0.23370E+04
    0.78460E-03    0.23812E+04
    0.80045E-03    0.24262E+04
    0.81662E-03    0.24721E+04
    0.83311E-03    0.25188E+04
    0.84994E-03    0.25663E+04
    0.86711E-03    0.26147E+04
    0.88463E-03    0.26639E+04
    0.90250E-03    0.27140E+04
    0.92073E-03    0.27650E+04
    0.93933E-03    0.28170E+04
    0.95831E-03    0.28698E+04
    0.97767E-03    0.29236E+04
    0.99742E-03    0.29783E+04
    0.10176E-02    0.30340E+04
    0.10381E-02    0.30907E+04
    0.10591E-02    0.31483E+04
    0.10805E-02    0.32070E+04
    0.11023E-02    0.32667E+04
    0.11246E-02    0.33274E+04
    0.11473E-02    0.33892E+04
    0.11705E-02    0.34520E+04
    0.11941E-02    0.35160E+04
    0.12182E-02    0.35810E+04
    0.12429E-02    0.36471E+04
    0.12680E-02    0.37143E+04
    0.12936E-02    0.37827E+04
    0.13197E-02    0.38522E+04
    0.13464E-02    0.39229E+04
    0.13736E-02    0.39948E+04
    0.14013E-02    0.40678E+04
    0.14296E-02    0.41421E+04
    0.14585E-02    0.42176E+04
    0.14880E-02    0.42943E+04
    0.15180E-02    0.43723E+04
    0.15487E-02    0.44516E+04
    0.15800E-02    0.45321E+04
    0.16119E-02    0.46139E+04
    0.16445E-02    0.46970E+04
    0.16777E-02    0.47815E+04
    0.17116E-02    0.48672E+04
    0.17462E-02    0.49544E+04
    0.17814E-02    0.50428E+04
    0.18174E-02    0.51327E+04
    0.18541E-02    0.52239E+04
    0.18916E-02    0.53165E+04
    0.19298E-02    0.54106E+04
    0.19688E-02    0.55060E+04
    0.20086E-02    0.56029E+04
    0.20491E-02    0.57012E+04
    0.20905E-02    0.58009E+04
    0.21328E-02    0.59021E+04
    0.21758E-02    0.60048E+04
    0.22198E-02    0.61089E+04
    0.22646E-02    0.62145E+04
    0.23104E-02    0.63216E+04
    0.23571E-02    0.64302E+04
    0.24047E-02    0.65403E+04
    0.24533E-02    0.66519E+04
    0.25028E-02    0.67650E+04
    0.25534E-02    0.68796E+04
    0.26050E-02    0.69957E+04
    0.26576E-02    0.71134E+04
    0.27113E-02    0.72325E+04
    0.27660E-02    0.73532E+04
    0.28219E-02    0.74754E+04
    0.28789E-02    0.75991E+04
    0.29371E-02    0.77243E+04
    0.29964E-02    0.78510E+04
    0.30569E-02    0.79792E+04
    0.31187E-02    0.81089E+04
    0.31817E-02    0.82401E+04
    0.32460E-02    0.83728E+04
    0.33115E-02    0.85070E+04
    0.33784E-02    0.86425E+04
    0.34467E-02    0.87796E+04
    0.35163E-02    0.89181E+04
    0.35874E-02    0.90580E+04
    0.36598E-02    0.91993E+04
    0.37338E-02    0.93419E+04
    0.38092E-02    0.94859E+04
    0.38861E-02    0.96313E+04
    0.39646E-02    0.97780E+04
    0.40447E-02    0.99259E+04
    0.41264E-02    0.10075E+05
    0.42098E-02    0.10226E+05
    0.42948E-02    0.10377E+05
    0.43816E-02    0.10530E+05
    0.44701E-02    0.10684E+05
    0.45604E-02    0.10839E+05
    0.46525E-02    0.10995E+05
    0.47465E-02    0.11152E+05
    0.48424E-02    0.11310E+05
    0.49402E-02    0.11469E+05
    0.50400E-02    0.11629E+05
    0.51419E-02    0.11789E+05
    0.52457E-02    0.11951E+05
    0.53517E-02    0.12113E+05
    0.54598E-02    0.12276E+05
    0.55701E-02    0.12439E+05
    0.56826E-02    0.12603E+05
    0.57974E-02    0.12767E+05
    0.59145E-02    0.12931E+05
    0.60340E-02    0.13096E+05
    0.61559E-02    0.13261E+05
    0.62803E-02    0.13427E+05
    0.64072E-02    0.13592E+05
    0.65366E-02    0.13757E+05
    0.66686E-02    0.13922E+05
    0.68033E-02    0.14087E+05
    0.69408E-02    0.14252E+05
    0.70810E-02    0.14416E+05
    0.72240E-02    0.14579E+05
    0.73700E-02    0.14742E+05
    0.75189E-02    0.14905E+05
    0.76708E-02    0.15066E+05
    0.78257E-02    0.15226E+05
    0.79838E-02    0.15386E+05
    0.81451E-02    0.15544E+05
    0.83096E-02    0.15700E+05
    0.84775E-02    0.15856E+05
    0.86488E-02    0.16009E+05
    0.88235E-02    0.16161E+05
    0.90017E-02    0.16311E+05
    0.91836E-02    0.16459E+05
    0.93691E-02    0.16604E+05
    0.95583E-02    0.16747E+05
    0.97514E-02    0.16888E+05
    0.99484E-02    0.17026E+05
    0.10149E-01    0.17161E+05
    0.10354E-01    0.17293E+05
    0.10564E-01    0.17422E+05
    0.10777E-01    0.17547E+05
    0.10995E-01    0.17669E+05
    0.11217E-01    0.17787E+05
    0.11443E-01    0.17900E+05
    0.11675E-01    0.18010E+05
    0.11910E-01    0.18116E+05
    0.12151E-01    0.18217E+05
    0.12397E-01    0.18313E+05
    0.12647E-01    0.18404E+05
    0.12902E-01    0.18490E+05
    0.13163E-01    0.18570E+05
    0.13429E-01    0.18645E+05
    0.13700E-01    0.18714E+05
    0.13977E-01    0.18778E+05
    0.14259E-01    0.18835E+05
    0.14547E-01    0.18885E+05
    0.14841E-01    0.18929E+05
    0.15141E-01    0.18966E+05
    0.15447E-01    0.18997E+05
    0.15759E-01    0.19020E+05
    0.16077E-01    0.19035E+05
    0.16402E-01    0.19043E+05
    0.16734E-01    0.19043E+05
    0.17072E-01    0.19036E+05
    0.17416E-01    0.19020E+05
    0.17768E-01    0.18996E+05
    0.18127E-01    0.18963E+05
    0.18493E-01    0.18923E+05
    0.18867E-01    0.18873E+05
    0.19248E-01    0.18815E+05
    0.19637E-01    0.18747E+05
    0.20034E-01    0.18671E+05
    0.20438E-01    0.18586E+05
    0.20851E-01    0.18492E+05
    0.21272E-01    0.18389E+05
    0.21702E-01    0.18277E+05
    0.22141E-01    0.18157E+05
    0.22588E-01    0.18027E+05
    0.23044E-01    0.17889E+05
    0.23510E-01    0.17742E+05
    0.23985E-01    0.17586E+05
    0.24469E-01    0.17421E+05
    0.24964E-01    0.17248E+05
    0.25468E-01    0.17066E+05
    0.25982E-01    0.16877E+05
    0.26507E-01    0.16680E+05
    0.27043E-01    0.16476E+05
    0.27589E-01    0.16265E+05
    0.28146E-01    0.16047E+05
    0.28715E-01    0.15824E+05
    0.29295E-01    0.15596E+05
    0.29887E-01    0.15363E+05
    0.30490E-01    0.15125E+05
    0.31106E-01    0.14884E+05
    0.31735E-01    0.14640E+05
    0.32376E-01    0.14394E+05
    0.33030E-01    0.14145E+05
    0.33697E-01    0.13895E+05
    0.34378E-01    0.13644E+05
    0.35072E-01    0.13393E+05
    0.35781E-01    0.13143E+05
    0.36504E-01    0.12894E+05
    0.37241E-01    0.12647E+05
    0.37993E-01    0.12402E+05
    0.38761E-01    0.12161E+05
    0.39544E-01    0.11924E+05
    0.40343E-01    0.11692E+05
    0.41158E-01    0.11465E+05
    0.41989E-01    0.11244E+05
    0.42838E-01    0.11029E+05
    0.43703E-01    0.10821E+05
    0.44586E-01    0.10619E+05
    0.45486E-01    0.10425E+05
    0.46405E-01    0.10238E+05
    0.47343E-01    0.10058E+05
    0.48299E-01    0.98861E+04
