    0.10000E-03    0.10470E+03
    0.10202E-03    0.10673E+03
    0.10408E-03    0.10880E+03
    0.10618E-03    0.11091E+03
    0.10833E-03    0.11306E+03
    0.11052E-03    0.11525E+03
    0.11275E-03    0.11748E+03
    0.11503E-03    0.11976E+03
    0.11735E-03    0.12208E+03
    0.11972E-03    0.12444E+03
    0.12214E-03    0.12685E+03
    0.12461E-03    0.12931E+03
    0.12712E-03    0.13182E+03
    0.12969E-03    0.13437E+03
    0.13231E-03    0.13698E+03
    0.13499E-03    0.13963E+03
    0.13771E-03    0.14234E+03
    0.14049E-03    0.14509E+03
    0.14333E-03    0.14791E+03
    0.14623E-03    0.15077E+03
    0.14918E-03    0.15369E+03
    0.15220E-03    0.15667E+03
    0.15527E-03    0.15970E+03
    0.15841E-03    0.16280E+03
    0.16161E-03    0.16595E+03
    0.16487E-03    0.16917E+03
    0.16820E-03    0.17244E+03
    0.17160E-03    0.17578E+03
    0.17507E-03    0.17919E+03
    0.17860E-03    0.18266E+03
    0.18221E-03    0.18619E+03
    0.18589E-03    0.18980E+03
    0.18965E-03    0.19347E+03
    0.19348E-03    0.19722E+03
    0.19739E-03    0.20104E+03
    0.20138E-03    0.20493E+03
    0.20544E-03    0.20889E+03
    0.20959E-03    0.21294E+03
    0.21383E-03    0.21706E+03
    0.21815E-03    0.22126E+03
    0.22255E-03    0.22554E+03
    0.22705E-03    0.22990E+03
    0.23164E-03    0.23435E+03
    0.23632E-03    0.23889E+03
    0.24109E-03    0.24351E+03
    0.24596E-03    0.24822E+03
    0.25093E-03    0.25302E+03
    0.25600E-03    0.25791E+03
    0.26117E-03    0.26290E+03
    0.26645E-03    0.26798E+03
    0.27183E-03    0.27316E+03
    0.27732E-03    0.27844E+03
    0.28292E-03    0.28382E+03
    0.28864E-03    0.28930E+03
    0.29447E-03    0.29489E+03
    0.30042E-03    0.30059E+03
    0.30649E-03    0.30640E+03
    0.31268E-03    0.31231E+03
    0.31899E-03    0.31834E+03
    0.32544E-03    0.32449E+03
    0.33201E-03    0.33075E+03
    0.33872E-03    0.33714E+03
    0.34556E-03    0.34364E+03
    0.35254E-03    0.35027E+03
    0.35966E-03    0.35703E+03
    0.36693E-03    0.36391E+03
    0.37434E-03    0.37093E+03
    0.38190E-03    0.37807E+03
    0.38962E-03    0.38536E+03
    0.39749E-03    0.39278E+03
    0.40552E-03    0.40035E+03
    0.41371E-03    0.40806E+03
    0.42207E-03    0.41591E+03
    0.43060E-03    0.42391E+03
    0.43929E-03    0.43207E+03
    0.44817E-03    0.44038E+03
    0.45722E-03    0.44885E+03
    0.46646E-03    0.45747E+03
    0.47588E-03    0.46626E+03
    0.48550E-03    0.47522E+03
    0.49530E-03    0.48434E+03
    0.50531E-03    0.49364E+03
    0.51552E-03    0.50311E+03
    0.52593E-03    0.51275E+03
    0.53656E-03    0.52258E+03
    0.54739E-03    0.53259E+03
    0.55845E-03    0.54279E+03
    0.56973E-03    0.55319E+03
    0.58124E-03    0.56377E+03
    0.59299E-03    0.57455E+03
    0.60496E-03    0.58553E+03
    0.61719E-03    0.59672E+03
    0.62965E-03    0.60811E+03
    0.64237E-03    0.61971E+03
    0.65535E-03    0.63153E+03
    0.66859E-03    0.64357E+03
    0.68210E-03    0.65583E+03
    0.69588E-03    0.66831E+03
    0.70993E-03    0.68102E+03
    0.72427E-03    0.69397E+03
    0.73891E-03    0.70715E+03
    0.75383E-03    0.72057E+03
    0.76906E-03    0.73424E+03
